2017-12-30 09:51:45,775 | [46] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:10:44,338 | [50] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:10:44,366 | [50] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:10:44,375 | [50] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:10:44,383 | [50] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:10:44,392 | [50] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:10:44,402 | [50] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:10:44,410 | [50] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:10:44,419 | [50] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:10:44,429 | [50] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:10:44,437 | [50] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:11:16,802 | [51] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:11:16,812 | [51] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:11:16,820 | [51] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:11:16,830 | [51] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:11:16,844 | [51] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:11:16,858 | [51] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:11:16,868 | [51] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:11:16,877 | [51] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:11:16,888 | [51] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:11:16,910 | [51] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:11:16,919 | [51] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:11:17,866 | [51] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:11:17,874 | [51] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:11:17,882 | [51] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:11:17,889 | [51] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:11:17,895 | [51] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:11:17,904 | [51] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:11:17,913 | [51] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:11:17,920 | [51] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:11:17,927 | [51] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:11:17,936 | [51] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:11:17,946 | [51] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:11:17,952 | [51] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:11:17,966 | [51] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:11:17,974 | [51] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:11:32,729 | [50] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:11:32,744 | [50] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:11:32,758 | [50] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:11:32,776 | [50] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:11:32,794 | [50] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:11:32,810 | [50] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:11:32,841 | [50] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:11:32,863 | [50] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:11:32,883 | [50] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:11:32,928 | [50] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:11:32,942 | [50] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:11:34,117 | [50] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:11:34,125 | [50] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:11:34,133 | [50] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:11:34,141 | [50] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:11:34,149 | [50] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:11:34,159 | [50] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:11:34,168 | [50] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:11:34,174 | [50] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:11:34,181 | [50] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:11:34,191 | [50] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:11:34,200 | [50] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:11:34,207 | [50] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:11:34,214 | [50] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:11:34,223 | [50] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:15:53,564 | [55] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:15:53,571 | [55] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:15:53,565 | [56] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:15:53,591 | [56] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:15:53,764 | [55] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:15:53,772 | [55] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:15:53,781 | [55] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:15:53,791 | [55] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:15:53,802 | [55] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:15:53,766 | [56] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:15:53,818 | [56] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:15:53,827 | [56] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:15:53,835 | [56] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:15:53,810 | [55] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:15:53,848 | [55] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:15:53,841 | [56] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:15:53,865 | [56] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:15:53,876 | [56] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:15:53,887 | [56] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:15:53,860 | [55] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:15:53,904 | [55] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:15:53,896 | [56] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:15:53,920 | [56] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:15:53,934 | [56] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:15:53,945 | [56] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:16:09,869 | [52] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:16:09,880 | [52] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:16:09,894 | [52] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:16:09,912 | [52] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:16:09,925 | [52] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:16:09,933 | [52] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:16:09,890 | [54] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:16:09,954 | [54] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:16:09,961 | [54] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:16:09,970 | [54] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:16:09,944 | [52] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:16:09,986 | [52] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:16:09,993 | [52] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:16:10,001 | [52] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:16:09,978 | [54] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:16:10,016 | [54] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:16:10,025 | [54] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:16:10,033 | [54] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:16:10,009 | [52] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:16:10,053 | [52] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:16:10,043 | [54] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:16:10,065 | [52] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:16:10,082 | [52] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:16:10,074 | [54] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:16:10,099 | [54] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:21:02,636 | [58] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:21:02,648 | [58] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:21:02,661 | [59] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:21:02,678 | [59] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:21:03,089 | [58] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:21:03,099 | [58] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:21:03,111 | [58] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:21:03,121 | [58] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:21:03,133 | [58] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:21:03,142 | [58] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:21:03,108 | [59] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:21:03,164 | [59] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:21:03,175 | [59] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:21:03,185 | [59] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:21:03,196 | [59] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:21:03,212 | [59] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:21:03,222 | [59] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:21:03,230 | [59] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:21:03,154 | [58] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:21:03,241 | [59] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:21:03,258 | [59] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:21:03,355 | [58] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:21:03,361 | [58] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:21:03,519 | [59] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:21:03,526 | [59] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:26:25,495 | [61] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:26:25,501 | [61] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:26:25,555 | [64] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:26:25,564 | [64] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:26:25,630 | [61] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:26:25,639 | [61] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:26:25,647 | [61] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:26:25,658 | [61] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:26:25,633 | [64] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:26:25,676 | [64] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:26:25,684 | [64] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:26:25,694 | [64] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:26:25,666 | [61] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:26:25,713 | [61] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:26:25,724 | [61] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:26:25,702 | [64] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:26:25,740 | [64] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:26:25,747 | [64] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:26:25,757 | [64] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:26:25,764 | [64] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:26:25,737 | [61] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:26:25,779 | [61] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:26:25,772 | [64] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:26:25,821 | [64] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:26:25,829 | [64] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:27:06,019 | [56] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:27:06,027 | [56] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:27:06,038 | [56] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:27:06,045 | [56] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:27:06,056 | [56] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:27:06,032 | [64] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:27:06,077 | [64] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-30 15:27:06,087 | [64] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-30 15:27:06,097 | [64] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-30 15:27:06,070 | [56] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-30 15:27:06,116 | [56] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:27:06,122 | [56] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:27:06,132 | [56] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-30 15:27:06,105 | [64] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-30 15:27:06,148 | [64] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-30 15:27:06,154 | [64] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-30 15:27:06,162 | [64] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-30 15:27:06,138 | [56] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 28, Size: -1
2017-12-30 15:27:06,175 | [56] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-30 15:27:06,182 | [56] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:27:06,168 | [64] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-30 15:27:06,193 | [56] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:27:06,207 | [56] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:27:06,200 | [64] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-30 15:27:06,223 | [64] | DefaultLogger | DEBUG - Connection closed...
2017-12-30 15:27:40,424 | [56] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-30 15:27:40,438 | [56] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
