2017-12-31 09:49:37,814 | [176] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:22:50,552 | [21] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:22:57,030 | [34] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:22:57,046 | [34] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:22:57,067 | [34] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:22:57,088 | [34] | DefaultLogger | DEBUG - Transaction started...
2017-12-31 11:22:57,102 | [34] | DefaultLogger | DEBUG - ExecuteProcedureDML: Started...
2017-12-31 11:22:57,113 | [34] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:22:57,124 | [34] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_AddUpdate' object created...
2017-12-31 11:22:57,135 | [34] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:22:57,146 | [34] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:22:57,157 | [34] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 8
2017-12-31 11:22:57,168 | [34] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: InOut, DataType: Int, Value: 36, Size: -1
2017-12-31 11:22:57,179 | [34] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:22:57,189 | [34] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 11:22:57,197 | [34] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: Geeta, Size: 100
2017-12-31 11:22:57,203 | [34] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: Jitendra, Size: 100
2017-12-31 11:22:57,210 | [34] | DefaultLogger | INFO  - Parameter: Name: @PhoneNo, Direction: In, DataType: String, Value: 12345, Size: -1
2017-12-31 11:22:57,217 | [34] | DefaultLogger | INFO  - Parameter: Name: @MobileNo, Direction: In, DataType: String, Value: , Size: -1
2017-12-31 11:22:57,224 | [34] | DefaultLogger | INFO  - Parameter: Name: @BuyerTypes, Direction: In, DataType: String, Value: 1,3, Size: 100
2017-12-31 11:22:57,230 | [34] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:22:57,263 | [34] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Started...
2017-12-31 11:22:57,274 | [34] | DefaultLogger | DEBUG - RetrieveCommandOutParams: Completed...
2017-12-31 11:22:57,281 | [34] | DefaultLogger | INFO  - RetrieveCommandOutParams: Out params count - 1
2017-12-31 11:22:57,292 | [34] | DefaultLogger | DEBUG - ExecuteProcedureDML: Completed...
2017-12-31 11:22:57,300 | [34] | DefaultLogger | DEBUG - Transaction commited...
2017-12-31 11:22:57,306 | [34] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:23:02,789 | [25] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:23:02,806 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:23:02,819 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:23:02,832 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:23:02,840 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:23:02,851 | [25] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetBuyerList' object created...
2017-12-31 11:23:02,858 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:23:02,866 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:23:02,872 | [25] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 6
2017-12-31 11:23:02,877 | [25] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:23:02,882 | [25] | DefaultLogger | INFO  - Parameter: Name: @StartIndex, Direction: In, DataType: Int, Value: 1, Size: -1
2017-12-31 11:23:02,888 | [25] | DefaultLogger | INFO  - Parameter: Name: @PageSize, Direction: In, DataType: Int, Value: 2, Size: -1
2017-12-31 11:23:02,893 | [25] | DefaultLogger | INFO  - Parameter: Name: @BuyerCode, Direction: In, DataType: String, Value: GJ, Size: 20
2017-12-31 11:23:02,899 | [25] | DefaultLogger | INFO  - Parameter: Name: @FirstName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:23:02,904 | [25] | DefaultLogger | INFO  - Parameter: Name: @LastName, Direction: In, DataType: String, Value: , Size: 100
2017-12-31 11:23:02,911 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:23:02,919 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:23:02,928 | [25] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:23:06,874 | [25] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:23:06,888 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:23:06,900 | [25] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:23:06,917 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:23:06,931 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:23:06,942 | [25] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:23:06,958 | [25] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:23:06,906 | [34] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:23:06,981 | [34] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:23:06,989 | [34] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:23:06,970 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:23:07,008 | [25] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:23:06,999 | [34] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:23:07,029 | [34] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:23:07,037 | [34] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_GetDetails' object created...
2017-12-31 11:23:07,046 | [34] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:23:07,054 | [34] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:23:07,018 | [25] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:23:07,069 | [25] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:23:07,062 | [34] | DefaultLogger | INFO  - AddCommandParameters: parameter count - 2
2017-12-31 11:23:07,089 | [34] | DefaultLogger | INFO  - Parameter: Name: @BuyerID, Direction: In, DataType: Int, Value: 36, Size: -1
2017-12-31 11:23:07,099 | [34] | DefaultLogger | INFO  - Parameter: Name: @ClientID, Direction: In, DataType: Int, Value: 162236, Size: -1
2017-12-31 11:23:07,113 | [34] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:23:07,122 | [34] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:23:07,134 | [34] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:25:12,103 | [35] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:25:12,110 | [35] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:25:12,121 | [35] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:25:12,135 | [35] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:25:12,143 | [35] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:25:12,151 | [35] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:25:12,157 | [35] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:25:12,168 | [35] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:25:12,175 | [35] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:25:12,190 | [35] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:25:12,200 | [35] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:25:18,606 | [36] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:25:18,619 | [36] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:25:18,634 | [36] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:25:18,643 | [36] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:25:18,654 | [36] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:25:18,661 | [36] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:25:18,669 | [36] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:25:18,676 | [36] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:25:18,684 | [36] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:25:18,693 | [36] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:25:18,701 | [36] | DefaultLogger | DEBUG - Connection closed...
2017-12-31 11:25:38,702 | [21] | DefaultLogger | DEBUG - DefaultDatabaseAccessFactory-> GetAppDatabase : SQLDatabaseAccess class instantiated...
2017-12-31 11:25:38,716 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection object instantiated...
2017-12-31 11:25:38,729 | [21] | DefaultLogger | DEBUG - OpenConnection: Connection opened...
2017-12-31 11:25:38,743 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Started...
2017-12-31 11:25:38,753 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Started...
2017-12-31 11:25:38,763 | [21] | DefaultLogger | INFO  - GetSqlCommand: Command 'P_Buyer_BuyerTypeList' object created...
2017-12-31 11:25:38,771 | [21] | DefaultLogger | DEBUG - GetSqlCommand: Completed...
2017-12-31 11:25:38,779 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Started...
2017-12-31 11:25:38,787 | [21] | DefaultLogger | DEBUG - AddCommandParameters: Completed...
2017-12-31 11:25:38,803 | [21] | DefaultLogger | DEBUG - ExecuteProcedure: Completed...
2017-12-31 11:25:38,813 | [21] | DefaultLogger | DEBUG - Connection closed...
